, DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,SNWCMIN INCHES,Unnamed: 6,SNWCMAX INCHES,Unnamed: 8,PPT INC INCHES,Unnamed: 10,RAIN INCHES,Unnamed: 12
336,09/02/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
337,09/03/2018,-0.12,,0.0,r,-0.24,,0.12,,0.00,,82.44,
338,09/04/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
339,09/05/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
340,09/06/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
341,09/07/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
342,09/08/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
343,09/09/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
344,09/10/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
345,09/11/2018,-0.24,,0.0,r,-0.48,,0.0,,0.00,,82.44,
346,09/12/2018,-0.36,,0.0,r,-0.48,,-0.24,,0.00,,82.44,
347,09/13/2018,-0.36,,0.0,r,-0.6,,-0.12,,0.00,,82.44,
348,09/14/2018,-0.36,,0.0,r,-0.6,,-0.12,,0.00,,82.44,
349,09/15/2018,-0.36,,0.0,r,-0.36,,-0.12,,0.00,,82.44,
350,09/16/2018,-0.36,,0.0,r,-0.6,,0.0,,0.00,,82.44,
351,09/17/2018,-0.36,,0.0,r,-0.6,,0.0,,0.00,,82.44,
352,09/18/2018,-0.36,,0.0,r,-0.6,,0.0,,0.00,,82.44,
353,09/19/2018,-0.36,,0.0,r,-0.48,,0.0,,0.00,,82.44,
354,09/20/2018,-0.24,,0.0,r,-0.48,,0.12,,0.00,,82.44,
355,09/21/2018,-0.24,,0.0,r,-0.36,,0.12,,0.00,,82.44,
356,09/22/2018,-0.24,,0.0,r,-0.48,,0.0,,0.00,,82.44,
357,09/23/2018,-0.24,,0.0,r,-0.48,,0.0,,0.00,,82.44,
358,09/24/2018,-0.24,,0.0,r,-0.48,,0.12,,0.00,,82.44,
359,09/25/2018,-0.24,,0.0,r,-0.48,,0.12,,0.00,,82.44,
360,09/26/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
361,09/27/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
362,09/28/2018,-0.12,,0.0,r,-0.36,,0.12,,0.00,,82.44,
363,09/29/2018,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,82.44,
364,09/30/2018,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,82.44,
